Tarih,NoktaId,NoktaTanimi,ParametreAdi,Birim,Deger,Standart
14.05.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Oksitlenebilirlik,mg/L O2,0.4,5
14.05.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Bulanıklık, ,0.6,Tüketicilerce Kabul Edilebilir
14.05.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Koku, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,C.perfringens,Sayı/100 ml,0,0
14.05.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,C.perfringens,Sayı/100 ml,0,0
14.05.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,İletkenlik,µS/cm,541 (25 °C),2500
14.05.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,E.coli,Sayı/100 ml,0,0
14.05.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,E.coli,Sayı/100 ml,0,0
14.05.2025,7,65/17 Sok. No:45 Yumurtacı Ahmet Camii,Renk, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Koku, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Tuzluluk,%0,0,---
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,pH, ,7.6 (22 °C),"6,5-9,5"
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Oksitlenebilirlik,mg/L O2,0.4,5
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,C.perfringens,Sayı/100 ml,0,0
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,C.perfringens,Sayı/100 ml,0,0
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Koliform Bakteri, ,0,0
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Koliform Bakteri, ,0,0
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,E.coli,Sayı/100 ml,0,0
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,E.coli,Sayı/100 ml,0,0
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Demir (Fe),µg/L,60.69,200
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Tat, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Bulanıklık, ,0.5,Tüketicilerce Kabul Edilebilir
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,İletkenlik,µS/cm,543 (25 °C),2500
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Nitrit (NO₂),mg/L,<0.13,"0,5"
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Alüminyum (Al),µg/L,14.42,200
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Renk, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Toplam sertlik,Fr,25,---
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Klorür (Cl⁻),mg/L,31,250
14.05.2025,8,34.Sok. No:5 Tsm Güzelyalı,Arsenik (As),µg/L,0.91,10
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Nitrit (NO₂),mg/L,<0.13,"0,5"
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Renk, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Koku, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,İletkenlik,µS/cm,388 (25 °C),2500
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Klorür (Cl⁻),mg/L,41,250
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Arsenik (As),µg/L,0.79,10
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Koliform Bakteri, ,0,0
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Koliform Bakteri, ,0,0
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Tuzluluk,%0,0,---
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Alüminyum (Al),µg/L,12.21,200
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Bulanıklık, ,0.5,Tüketicilerce Kabul Edilebilir
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Tat, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,pH, ,7.5 (22 °C),"6,5-9,5"
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Oksitlenebilirlik,mg/L O2,0.4,5
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Demir (Fe),µg/L,60.18,200
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,E.coli,Sayı/100 ml,0,0
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,E.coli,Sayı/100 ml,0,0
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,C.perfringens,Sayı/100 ml,0,0
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,C.perfringens,Sayı/100 ml,0,0
14.05.2025,9,İnönü Cad. İle 100 Sok. Kavşağı,Toplam sertlik,Fr,15,---
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Tat, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,E.coli,Sayı/100 ml,0,0
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,E.coli,Sayı/100 ml,0,0
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Demir (Fe),µg/L,60.50,200
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Bulanıklık, ,0.4,Tüketicilerce Kabul Edilebilir
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Nitrit (NO₂),mg/L,<0.13,"0,5"
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Arsenik (As),µg/L,0.87,10
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,C.perfringens,Sayı/100 ml,0,0
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,C.perfringens,Sayı/100 ml,0,0
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,pH, ,7.5 (22 °C),"6,5-9,5"
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,İletkenlik,µS/cm,386 (25 °C),2500
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Oksitlenebilirlik,mg/L O2,0.4,5
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Renk, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Koliform Bakteri, ,0,0
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Koliform Bakteri, ,0,0
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Tuzluluk,%0,0,---
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Klorür (Cl⁻),mg/L,41,250
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Koku, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Toplam sertlik,Fr,15,---
14.05.2025,11,Ulu Önder Cad. İle Gökdere Cad.Kavşağı,Alüminyum (Al),µg/L,11.79,200
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,C.perfringens,Sayı/100 ml,0,0
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,C.perfringens,Sayı/100 ml,0,0
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,İletkenlik,µS/cm,383 (25 °C),2500
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Tuzluluk,%0,0,---
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Klorür (Cl⁻),mg/L,41,250
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Alüminyum (Al),µg/L,15.64,200
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Bulanıklık, ,0.4,Tüketicilerce Kabul Edilebilir
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Toplam sertlik,Fr,15,---
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Oksitlenebilirlik,mg/L O2,0.4,5
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Nitrit (NO₂),mg/L,<0.13,"0,5"
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Demir (Fe),µg/L,60.71,200
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,pH, ,7.5 (22 °C),"6,5-9,5"
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Arsenik (As),µg/L,0.90,10
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Renk, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Koku, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Koliform Bakteri, ,0,0
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Koliform Bakteri, ,0,0
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,Tat, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,E.coli,Sayı/100 ml,0,0
14.05.2025,13,4058 Sok. İle 4056 Sok. Kavşağı,E.coli,Sayı/100 ml,0,0
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,İletkenlik,µS/cm,386 (25 °C),2500
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Toplam sertlik,Fr,15,---
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Alüminyum (Al),µg/L,4.31,200
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,E.coli,Sayı/100 ml,0,0
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,E.coli,Sayı/100 ml,0,0
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Klorür (Cl⁻),mg/L,41,250
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Renk, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Koku, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Tuzluluk,%0,0,---
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Oksitlenebilirlik,mg/L O2,0.4,5
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,pH, ,7.5 (22 °C),"6,5-9,5"
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Tat, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Nitrit (NO₂),mg/L,<0.13,"0,5"
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Koliform Bakteri, ,0,0
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Koliform Bakteri, ,0,0
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,C.perfringens,Sayı/100 ml,0,0
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,C.perfringens,Sayı/100 ml,0,0
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Demir (Fe),µg/L,42.45,200
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Bulanıklık, ,0.5,Tüketicilerce Kabul Edilebilir
14.05.2025,14,Eski Izmir Cad. No:562/A Kahve,Arsenik (As),µg/L,1.38,10
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Bulanıklık, ,0.5,Tüketicilerce Kabul Edilebilir
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,C.perfringens,Sayı/100 ml,0,0
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,C.perfringens,Sayı/100 ml,0,0
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,pH, ,7.7 (22 °C),"6,5-9,5"
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Toplam sertlik,Fr,22,---
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Tat, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Koliform Bakteri, ,0,0
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Koliform Bakteri, ,0,0
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,E.coli,Sayı/100 ml,0,0
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,E.coli,Sayı/100 ml,0,0
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Nitrit (NO₂),mg/L,<0.13,"0,5"
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Renk, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Oksitlenebilirlik,mg/L O2,0.4,5
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Alüminyum (Al),µg/L,14.04,200
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Arsenik (As),µg/L,0.78,10
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Koku, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,İletkenlik,µS/cm,476 (25 °C),2500
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Klorür (Cl⁻),mg/L,45,250
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Tuzluluk,%0,0,---
14.05.2025,15,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,Demir (Fe),µg/L,89.80,200
14.05.2025,16,682/4 Sok. No:2 Gediz,Klorür (Cl⁻),mg/L,41,250
14.05.2025,16,682/4 Sok. No:2 Gediz,Demir (Fe),µg/L,86.13,200
14.05.2025,16,682/4 Sok. No:2 Gediz,Arsenik (As),µg/L,0.72,10
14.05.2025,16,682/4 Sok. No:2 Gediz,Koliform Bakteri, ,0,0
14.05.2025,16,682/4 Sok. No:2 Gediz,Koliform Bakteri, ,0,0
14.05.2025,16,682/4 Sok. No:2 Gediz,İletkenlik,µS/cm,388 (25 °C),2500
14.05.2025,16,682/4 Sok. No:2 Gediz,Alüminyum (Al),µg/L,14.43,200
14.05.2025,16,682/4 Sok. No:2 Gediz,E.coli,Sayı/100 ml,0,0
14.05.2025,16,682/4 Sok. No:2 Gediz,E.coli,Sayı/100 ml,0,0
14.05.2025,16,682/4 Sok. No:2 Gediz,Toplam sertlik,Fr,15,---
14.05.2025,16,682/4 Sok. No:2 Gediz,Nitrit (NO₂),mg/L,<0.13,"0,5"
14.05.2025,16,682/4 Sok. No:2 Gediz,Oksitlenebilirlik,mg/L O2,0.4,5
14.05.2025,16,682/4 Sok. No:2 Gediz,C.perfringens,Sayı/100 ml,0,0
14.05.2025,16,682/4 Sok. No:2 Gediz,C.perfringens,Sayı/100 ml,0,0
14.05.2025,16,682/4 Sok. No:2 Gediz,Tuzluluk,%0,0,---
14.05.2025,16,682/4 Sok. No:2 Gediz,Renk, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,16,682/4 Sok. No:2 Gediz,Bulanıklık, ,0.5,Tüketicilerce Kabul Edilebilir
14.05.2025,16,682/4 Sok. No:2 Gediz,Tat, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,16,682/4 Sok. No:2 Gediz,pH, ,7.5 (22 °C),"6,5-9,5"
14.05.2025,16,682/4 Sok. No:2 Gediz,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
14.05.2025,16,682/4 Sok. No:2 Gediz,Koku, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Bulanıklık, ,0.4,Tüketicilerce Kabul Edilebilir
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Nitrit (NO₂),mg/L,<0.13,"0,5"
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Renk, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,E.coli,Sayı/100 ml,0,0
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,E.coli,Sayı/100 ml,0,0
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,İletkenlik,µS/cm,382 (25 °C),2500
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Oksitlenebilirlik,mg/L O2,0.4,5
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Tat, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Koku, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Tuzluluk,%0,0,---
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Demir (Fe),µg/L,82.33,200
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Koliform Bakteri, ,0,0
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Koliform Bakteri, ,0,0
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,C.perfringens,Sayı/100 ml,0,0
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,C.perfringens,Sayı/100 ml,0,0
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Arsenik (As),µg/L,0.71,10
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,pH, ,7.5 (22 °C),"6,5-9,5"
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Toplam sertlik,Fr,15,---
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Klorür (Cl⁻),mg/L,41,250
14.05.2025,17,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,Alüminyum (Al),µg/L,13.35,200
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Tat, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Bulanıklık, ,0.4,Tüketicilerce Kabul Edilebilir
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Oksitlenebilirlik,mg/L O2,0.4,5
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,pH, ,7.5 (22 °C),"6,5-9,5"
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Demir (Fe),µg/L,117.3,200
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Koku, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Tuzluluk,%0,0,---
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Klorür (Cl⁻),mg/L,41,250
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,İletkenlik,µS/cm,387 (25 °C),2500
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Toplam sertlik,Fr,15,---
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Alüminyum (Al),µg/L,14.06,200
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Nitrit (NO₂),mg/L,<0.13,"0,5"
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,E.coli,Sayı/100 ml,0,0
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,E.coli,Sayı/100 ml,0,0
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,C.perfringens,Sayı/100 ml,0,0
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,C.perfringens,Sayı/100 ml,0,0
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Renk, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Koliform Bakteri, ,0,0
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Koliform Bakteri, ,0,0
14.05.2025,18,Başarı Cad.İle 170. Sok.Kavşağı,Arsenik (As),µg/L,0.75,10
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Koliform Bakteri, ,0,0
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Koliform Bakteri, ,0,0
14.05.2025,19,3586 Sok. No:1 Gürçeşme,C.perfringens,Sayı/100 ml,0,0
14.05.2025,19,3586 Sok. No:1 Gürçeşme,C.perfringens,Sayı/100 ml,0,0
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Tuzluluk,%0,0,---
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Arsenik (As),µg/L,0.73,10
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Demir (Fe),µg/L,122.7,200
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Alüminyum (Al),µg/L,14.13,200
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Toplam sertlik,Fr,31,---
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Bulanıklık, ,0.4,Tüketicilerce Kabul Edilebilir
14.05.2025,19,3586 Sok. No:1 Gürçeşme,İletkenlik,µS/cm,583 (25 °C),2500
14.05.2025,19,3586 Sok. No:1 Gürçeşme,pH, ,7.5 (22 °C),"6,5-9,5"
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Nitrit (NO₂),mg/L,<0.13,"0,5"
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Renk, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Koku, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,19,3586 Sok. No:1 Gürçeşme,E.coli,Sayı/100 ml,0,0
14.05.2025,19,3586 Sok. No:1 Gürçeşme,E.coli,Sayı/100 ml,0,0
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Oksitlenebilirlik,mg/L O2,0.4,5
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Tat, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,19,3586 Sok. No:1 Gürçeşme,Klorür (Cl⁻),mg/L,27,250
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Koliform Bakteri, ,0,0
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Koliform Bakteri, ,0,0
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,İletkenlik,µS/cm,579 (25 °C),2500
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Tuzluluk,%0,0,---
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,pH, ,7.5 (22°C),"6,5-9,5"
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Alüminyum (Al),µg/L,13.66,200
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Koku, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,C.perfringens,Sayı/100 ml,0,0
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,C.perfringens,Sayı/100 ml,0,0
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Toplam sertlik,Fr,31,---
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Demir (Fe),µg/L,85.31,200
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Amonyum (NH₄⁺),mg/L,<0.06,"0,5"
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Tat, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Arsenik (As),µg/L,1.27,10
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Renk, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Bulanıklık, ,0.5,Tüketicilerce Kabul Edilebilir
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,E.coli,Sayı/100 ml,0,0
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,E.coli,Sayı/100 ml,0,0
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Klorür (Cl⁻),mg/L,27,250
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Oksitlenebilirlik,mg/L O2,0.4,5
14.05.2025,20,Selimiye Cad. No:30/B Gültepe,Nitrit (NO₂),mg/L,<0.13,"0,5"
14.05.2025,21,Kemalpaşa Cad. No: 46,pH, ,7.5 (22 °C),"6,5-9,5"
14.05.2025,21,Kemalpaşa Cad. No: 46,Alüminyum (Al),µg/L,13.78,200
14.05.2025,21,Kemalpaşa Cad. No: 46,Arsenik (As),µg/L,1.38,10
14.05.2025,21,Kemalpaşa Cad. No: 46,Koku, ,0,Tüketicilerce Kabul Edilebilir
14.05.2025,21,Kemalpaşa Cad. No: 46,E.coli,Sayı/100 ml,0,0
14.05.2025,21,Kemalpaşa Cad. No: 46,E.coli,Sayı/100 ml,0,0
14.05.2025,21,Kemalpaşa Cad. No: 46,Tuzluluk,%0,0,---
14.05.2025,21,Kemalpaşa Cad. No: 46,Koliform Bakteri, ,0,0
14.05.2025,21,Kemalpaşa Cad. No: 46,Koliform Bakteri, ,0,0
14.05.2025,21,Kemalpaşa Cad. No: 46,C.perfringens,Sayı/100 ml,0,0
14.05.2025,21,Kemalpaşa Cad. No: 46,C.perfringens,Sayı/100 ml,0,0
